"CandidateID","FirstName","LastName","Gender","RequisitionID","ApplicationDate","Source","CurrentStage","JobID","DepartmentID","JobTitle","JobLevel","Recruiter","InterviewScore","OfferAccepted","DaysToFill"
518136,"Albert","Rainenmore","Male",700348,2024-06-06,"Indeed","Withdrawn",34,9,"Director of Operations",6,"J. Watson",NA,NA,NA
518137,"Logan","Fieldonby","Male",700858,2024-03-13,"Referral","Interview",15,4,"IT Manager",4,"T. Nguyen",2.4,NA,NA
518138,"Eden","Quilliway","Female",702231,2026-01-06,"Career Site","Final Interview",3,1,"Vice President",8,"M. Davis",3.1,NA,NA
518139,"Wesley","Darnanworth","Male",702090,2025-08-23,"Indeed","Rejected",12,3,"Director of Product",6,"K. Brown",3.3,NA,NA
518140,"Nolan","Springerwall","Male",702573,2024-01-28,"Career Site","Phone Screen",14,4,"Systems Administrator",2,"S. Lee",NA,NA,NA
518141,"Felix","Becksonmont","Male",700795,2024-07-19,"Networking Event","Phone Screen",4,2,"Software Engineer I",1,"R. Thomas",NA,NA,NA
518142,"Thomas","Chandesen","Male",702194,2026-01-18,"Indeed","Final Interview",31,8,"Director of Sales",6,"A. Carter",2.2,NA,NA
518143,"Emma","Presingbry","Female",700823,2025-07-02,"Career Site","Applied",23,6,"HR Manager",4,"D. Patel",NA,NA,NA
518144,"Julia","Brookuwood","Female",700179,2024-07-17,"Networking Event","Interview",33,9,"Operations Manager",4,"T. Nguyen",3.7,NA,NA
518145,"Aisha","Quilliway","Female",701659,2024-04-15,"Indeed","Final Interview",10,3,"Product Manager",3,"D. Patel",4,NA,NA
518146,"Emerson","Eastwelland","Female",701119,2025-07-21,"Internal","Applied",4,2,"Software Engineer I",1,"K. Brown",NA,NA,NA
518147,"Wesley","Foxenfield","Male",702058,2024-04-21,"Indeed","Final Interview",6,2,"Senior Software Engineer",3,"M. Davis",4.7,NA,NA
518148,"Arthur","Blakebrook","Male",702725,2024-11-07,"LinkedIn","Offer Extended",26,7,"Digital Marketing Manager",3,"A. Carter",3.7,"No",29
518149,"Nathan","Swananwell","Male",701471,2024-03-12,"LinkedIn","Phone Screen",39,11,"Corporate Counsel",4,"M. Davis",NA,NA,NA
518150,"Clara","Swaningdale","Female",700346,2024-02-05,"Referral","Applied",25,7,"Marketing Specialist",1,"T. Nguyen",NA,NA,NA
518151,"Adrian","Torronshire","Male",701046,2024-12-31,"Indeed","Rejected",26,7,"Digital Marketing Manager",3,"K. Brown",3.6,NA,NA
518152,"Stella","Stoneonridge","Female",701149,2024-02-22,"Internal","Interview",14,4,"Systems Administrator",2,"M. Davis",3.3,NA,NA
518153,"Alan","Craninland","Male",702575,2025-03-29,"Indeed","Applied",30,8,"Sales Manager",4,"T. Nguyen",NA,NA,NA
518154,"Dakota","Dalettridge","Female",700715,2024-08-19,"Career Site","Phone Screen",31,8,"Director of Sales",6,"D. Patel",NA,NA,NA
518155,"Carter","Norinman","Male",701182,2024-09-27,"LinkedIn","Offer Extended",28,8,"Sales Development Representative",1,"S. Lee",3.8,"No",56
518156,"Gavin","Bramoncrest","Male",700748,2024-01-18,"Networking Event","Final Interview",26,7,"Digital Marketing Manager",3,"J. Watson",2.8,NA,NA
518157,"Morgan","Foxtonway","Female",700788,2025-09-02,"Career Site","Rejected",39,11,"Corporate Counsel",4,"R. Thomas",4.4,NA,NA
518158,"Adam","Rowellwall","Non-Binary",701232,2025-05-01,"Networking Event","Hired",24,6,"Director of HR",6,"K. Brown",2.1,"Yes",38
518159,"Miles","Foxingmore","Male",702131,2025-05-13,"Agency","Rejected",9,3,"Product Analyst",2,"S. Lee",3.4,NA,NA
518160,"Kayla","Grantettberg","Female",700905,2025-02-18,"Referral","Hired",24,6,"Director of HR",6,"D. Patel",3.5,"Yes",59
518161,"Gabriella","Caldwsonward","Female",702107,2024-11-05,"Career Site","Phone Screen",31,8,"Director of Sales",6,"R. Thomas",NA,NA,NA
518162,"Carlos","Delansen","Male",702140,2025-05-06,"Campus","Rejected",30,8,"Sales Manager",4,"S. Lee",3.1,NA,NA
518163,"Alex","Stormerberg","Male",702093,2024-06-18,"Networking Event","Phone Screen",36,10,"Customer Support Manager",3,"D. Patel",NA,NA,NA
518164,"Avery","Wolftoncott","Female",700050,2024-03-19,"Campus","Final Interview",6,2,"Senior Software Engineer",3,"K. Brown",4.1,NA,NA
518165,"Alan","Caldellden","Male",701793,2024-03-12,"Career Site","Offer Extended",29,8,"Account Executive",2,"M. Davis",3.6,"Pending",69
518166,"Christopher","Wardiwin","Male",700167,2024-09-28,"Indeed","Interview",23,6,"HR Manager",4,"D. Patel",3.7,NA,NA
518167,"Carmen","Emewood","Female",701252,2025-10-25,"Campus","Hired",5,2,"Software Engineer II",2,"A. Carter",2.3,"Yes",34
518168,"Naomi","Blakeinstead","Female",700989,2025-11-24,"Indeed","Phone Screen",31,8,"Director of Sales",6,"S. Lee",NA,NA,NA
518169,"Skyler","Cararford","Female",702759,2024-05-27,"Indeed","Hired",29,8,"Account Executive",2,"M. Davis",4.9,"Yes",46
518170,"Daniela","Parkondale","Female",701057,2024-06-26,"Career Site","Applied",27,7,"Marketing Director",5,"K. Brown",NA,NA,NA
518171,"Roman","Darnormont","Male",702695,2024-07-02,"Indeed","Applied",13,4,"IT Support Specialist",1,"S. Lee",NA,NA,NA
518172,"Hayden","Stoneenwin","Female",702512,2024-09-21,"Indeed","Phone Screen",10,3,"Product Manager",3,"K. Brown",NA,NA,NA
518173,"Lucas","Millistone","Male",702170,2024-08-03,"Career Site","Applied",34,9,"Director of Operations",6,"D. Patel",NA,NA,NA
518174,"Erica","Foxinfield","Female",700552,2025-06-30,"Referral","Offer Extended",5,2,"Software Engineer II",2,"S. Lee",3.2,"Pending",50
518175,"Ella","Winterenman","Female",700176,2024-02-20,"Referral","Interview",40,11,"General Counsel",8,"J. Watson",4.8,NA,NA
518176,"Peyton","Springeridge","Male",700059,2025-10-21,"Career Site","Final Interview",8,2,"Director of Engineering",6,"T. Nguyen",4.6,NA,NA
518177,"Jade","Radby","Female",702684,2024-06-07,"LinkedIn","Phone Screen",19,5,"Director of Finance",6,"A. Carter",NA,NA,NA
518178,"Avery","Parkeham","Male",700520,2024-09-09,"Referral","Applied",33,9,"Operations Manager",4,"M. Davis",NA,NA,NA
518179,"Richard","Brookecroft","Male",701417,2024-10-24,"LinkedIn","Rejected",7,2,"Engineering Manager",4,"D. Patel",5,NA,NA
518180,"Jacob","Kenduden","Male",700411,2024-08-09,"LinkedIn","Phone Screen",27,7,"Marketing Director",5,"K. Brown",NA,NA,NA
518181,"Logan","Wolfermond","Male",701084,2024-08-09,"Career Site","Applied",25,7,"Marketing Specialist",1,"T. Nguyen",NA,NA,NA
518182,"Caroline","Kinglindale","Female",700991,2024-06-28,"Career Site","Hired",30,8,"Sales Manager",4,"S. Lee",3.8,"Yes",76
518183,"Jayden","Windmont","Male",700950,2025-06-19,"LinkedIn","Rejected",2,1,"Chief Operating Officer",9,"A. Carter",3.4,NA,NA
518184,"Caleb","Radmont","Male",701377,2025-02-06,"LinkedIn","Applied",26,7,"Digital Marketing Manager",3,"D. Patel",NA,NA,NA
518185,"River","Crowland","Female",700403,2025-07-07,"Indeed","Phone Screen",38,11,"Legal Analyst",2,"M. Davis",NA,NA,NA
518186,"Nolan","Fairoway","Male",701216,2024-11-13,"Campus","Phone Screen",27,7,"Marketing Director",5,"S. Lee",NA,NA,NA
518187,"Melanie","Coleason","Female",700698,2024-05-08,"Career Site","Withdrawn",33,9,"Operations Manager",4,"D. Patel",NA,NA,NA
518188,"Isla","Darnormont","Non-Binary",700838,2024-10-01,"LinkedIn","Applied",10,3,"Product Manager",3,"T. Nguyen",NA,NA,NA
518189,"Harper","Brookingmont","Female",701244,2024-10-12,"LinkedIn","Final Interview",37,10,"Director of Customer Support",5,"J. Watson",2.4,NA,NA
518190,"Mason","Yorkeley","Male",700867,2024-12-29,"Career Site","Interview",25,7,"Marketing Specialist",1,"J. Watson",2.1,NA,NA
518191,"Jeremiah","Valeustead","Male",700439,2025-02-10,"LinkedIn","Final Interview",5,2,"Software Engineer II",2,"T. Nguyen",2.1,NA,NA
518192,"Layla","Sandtonstead","Female",702208,2025-06-27,"Referral","Hired",31,8,"Director of Sales",6,"D. Patel",4.2,"Yes",40
518193,"Charlie","Finbrook","Non-Binary",702616,2025-03-23,"Indeed","Final Interview",22,6,"HR Business Partner",3,"R. Thomas",2.5,NA,NA
518194,"Reese","Hawkemore","Female",700934,2025-12-28,"Referral","Phone Screen",35,10,"Customer Support Representative",1,"J. Watson",NA,NA,NA
518195,"Julian","Clarkaton","Male",702194,2024-12-13,"Career Site","Rejected",31,8,"Director of Sales",6,"A. Carter",4.6,NA,NA
518196,"Morgan","Riveronridge","Female",702071,2024-07-07,"Referral","Phone Screen",12,3,"Director of Product",6,"R. Thomas",NA,NA,NA
518197,"Diana","Blackanlin","Female",702379,2024-06-05,"Referral","Rejected",11,3,"Senior Product Manager",4,"D. Patel",3.6,NA,NA
518198,"Tyler","Blakeorwin","Male",701591,2024-03-10,"Internal","Final Interview",29,8,"Account Executive",2,"S. Lee",3.5,NA,NA
518199,"Isla","Crossonward","Non-Binary",702766,2024-04-10,"Career Site","Final Interview",7,2,"Engineering Manager",4,"M. Davis",4.5,NA,NA
518200,"Victor","Kingenmond","Male",700365,2025-04-11,"Networking Event","Applied",11,3,"Senior Product Manager",4,"S. Lee",NA,NA,NA
518201,"Diana","Monshire","Female",700595,2024-11-26,"LinkedIn","Phone Screen",8,2,"Director of Engineering",6,"K. Brown",NA,NA,NA
518202,"Madeline","Gleneldale","Female",700990,2025-05-05,"LinkedIn","Phone Screen",21,6,"HR Generalist",2,"T. Nguyen",NA,NA,NA
518203,"Eva","Foxlinhart","Non-Binary",702136,2024-10-12,"Agency","Phone Screen",17,5,"Senior Financial Analyst",3,"J. Watson",NA,NA,NA
518204,"Richard","Rowonquist","Male",700016,2025-12-12,"LinkedIn","Hired",28,8,"Sales Development Representative",1,"A. Carter",2.6,"Yes",87
518205,"Finley","Darnostrom","Male",702272,2025-09-10,"Agency","Hired",23,6,"HR Manager",4,"J. Watson",4.6,"Yes",91
518206,"Elizabeth","Wolfunworth","Female",700181,2024-08-15,"Agency","Interview",32,9,"Operations Analyst",2,"J. Watson",3.8,NA,NA
518207,"Avery","Marettcrest","Female",700068,2025-08-02,"LinkedIn","Offer Extended",32,9,"Operations Analyst",2,"J. Watson",4.6,"No",12
518208,"Carlos","Hartlinberg","Non-Binary",700105,2026-02-18,"Career Site","Phone Screen",39,11,"Corporate Counsel",4,"M. Davis",NA,NA,NA
518209,"Rose","Whitistrom","Female",701738,2024-08-07,"Referral","Hired",4,2,"Software Engineer I",1,"A. Carter",4.5,"Yes",53
518210,"Samuel","Kendarland","Male",702394,2024-02-11,"Referral","Interview",27,7,"Marketing Director",5,"J. Watson",3.7,NA,NA
518211,"Casey","Hawklinridge","Male",700741,2025-07-28,"LinkedIn","Hired",36,10,"Customer Support Manager",3,"D. Patel",2.1,"Yes",26
518212,"Blair","Kendhart","Male",701859,2024-09-01,"Career Site","Hired",28,8,"Sales Development Representative",1,"K. Brown",4.5,"Yes",88
518213,"Hudson","Wreningsen","Male",702068,2024-03-23,"LinkedIn","Applied",39,11,"Corporate Counsel",4,"T. Nguyen",NA,NA,NA
518214,"Jordan","Blackquist","Female",702724,2024-03-18,"Agency","Hired",6,2,"Senior Software Engineer",3,"T. Nguyen",2.4,"Yes",83
518215,"Casey","Fieldstrom","Female",700713,2025-07-27,"Agency","Applied",27,7,"Marketing Director",5,"D. Patel",NA,NA,NA
518216,"Julia","Hartoden","Female",701899,2025-03-04,"LinkedIn","Interview",3,1,"Vice President",8,"T. Nguyen",3.8,NA,NA
518217,"Patrick","Maranway","Male",700144,2025-07-24,"Career Site","Phone Screen",21,6,"HR Generalist",2,"K. Brown",NA,NA,NA
518218,"Kaitlyn","Rainoley","Female",702637,2024-06-09,"Career Site","Interview",15,4,"IT Manager",4,"J. Watson",4.7,NA,NA
518219,"Alice","Beckenmere","Female",702132,2024-04-12,"LinkedIn","Interview",27,7,"Marketing Director",5,"A. Carter",3.4,NA,NA
518220,"Paul","Fairafield","Male",701541,2024-06-05,"Internal","Applied",33,9,"Operations Manager",4,"D. Patel",NA,NA,NA
518221,"Faith","Reedarridge","Female",702321,2025-01-25,"Referral","Applied",11,3,"Senior Product Manager",4,"M. Davis",NA,NA,NA
518222,"Abigail","Clarkman","Female",700924,2025-11-29,"Career Site","Interview",33,9,"Operations Manager",4,"J. Watson",3.8,NA,NA
518223,"Joshua","Fieldstrom","Male",700074,2025-05-07,"Internal","Phone Screen",19,5,"Director of Finance",6,"T. Nguyen",NA,NA,NA
518224,"Ariel","Riveruhart","Female",701120,2024-04-08,"Networking Event","Interview",27,7,"Marketing Director",5,"D. Patel",2.5,NA,NA
518225,"Eden","Hallomont","Male",702237,2024-11-14,"Campus","Interview",39,11,"Corporate Counsel",4,"T. Nguyen",4.5,NA,NA
518226,"Benjamin","Camwellcott","Male",700333,2025-09-04,"Agency","Applied",8,2,"Director of Engineering",6,"A. Carter",NA,NA,NA
518227,"Luis","Caldumore","Male",700331,2026-01-31,"Referral","Interview",6,2,"Senior Software Engineer",3,"K. Brown",3,NA,NA
518228,"Taylor","Pinetonman","Male",700273,2024-12-09,"Career Site","Withdrawn",20,6,"HR Coordinator",1,"S. Lee",NA,NA,NA
518229,"Emma","Hartorbry","Female",701209,2024-06-23,"Career Site","Rejected",26,7,"Digital Marketing Manager",3,"K. Brown",2.8,NA,NA
518230,"Grace","Whiticrest","Female",702081,2026-02-12,"Indeed","Final Interview",26,7,"Digital Marketing Manager",3,"J. Watson",3.2,NA,NA
518231,"Harper","Fielderridge","Female",701364,2024-12-17,"Indeed","Interview",18,5,"Finance Manager",4,"S. Lee",3.4,NA,NA
518232,"Parker","Goldarcroft","Male",701732,2025-04-17,"Internal","Applied",29,8,"Account Executive",2,"K. Brown",NA,NA,NA
518233,"Christopher","Kendunford","Male",702642,2025-09-22,"Referral","Hired",18,5,"Finance Manager",4,"K. Brown",3,"Yes",42
518234,"Jordan","Wintercott","Female",702265,2025-02-16,"LinkedIn","Interview",32,9,"Operations Analyst",2,"S. Lee",4.1,NA,NA
518235,"Faith","Rowsonmore","Female",700628,2024-03-03,"Indeed","Applied",17,5,"Senior Financial Analyst",3,"A. Carter",NA,NA,NA
518236,"Jordan","Barleycroft","Male",701403,2025-11-21,"Indeed","Phone Screen",30,8,"Sales Manager",4,"R. Thomas",NA,NA,NA
518237,"Jamie","Chandcott","Female",700210,2024-11-17,"LinkedIn","Applied",13,4,"IT Support Specialist",1,"K. Brown",NA,NA,NA
518238,"Jason","Caldwanridge","Male",701932,2025-09-28,"Career Site","Applied",31,8,"Director of Sales",6,"D. Patel",NA,NA,NA
518239,"Mason","Windellridge","Male",701036,2024-09-07,"LinkedIn","Rejected",37,10,"Director of Customer Support",5,"D. Patel",4.2,NA,NA
518240,"Alexis","Hawkleyway","Female",701386,2025-09-29,"Campus","Rejected",10,3,"Product Manager",3,"M. Davis",4.7,NA,NA
518241,"Reese","Brookellcott","Female",700845,2026-02-15,"Career Site","Applied",30,8,"Sales Manager",4,"M. Davis",NA,NA,NA
518242,"Mia","Windstrom","Female",700179,2024-10-22,"Campus","Offer Extended",33,9,"Operations Manager",4,"T. Nguyen",3.2,"Pending",22
518243,"Ethan","Torronshire","Male",701497,2024-08-17,"LinkedIn","Rejected",30,8,"Sales Manager",4,"M. Davis",2.9,NA,NA
518244,"Quinn","Springham","Female",700091,2025-01-26,"Indeed","Interview",16,5,"Financial Analyst",2,"R. Thomas",4.9,NA,NA
518245,"Brianna","Riverman","Female",701371,2026-01-10,"LinkedIn","Phone Screen",2,1,"Chief Operating Officer",9,"S. Lee",NA,NA,NA
518246,"Rowan","Greenleymond","Male",702533,2024-05-25,"Agency","Withdrawn",25,7,"Marketing Specialist",1,"K. Brown",NA,NA,NA
518247,"Daniel","Pineoberg","Male",702437,2025-08-23,"Campus","Phone Screen",14,4,"Systems Administrator",2,"T. Nguyen",NA,NA,NA
518248,"Luna","Windwellham","Female",702008,2025-03-15,"Networking Event","Offer Extended",1,1,"Chief Executive Officer",10,"T. Nguyen",2.4,"Pending",28
518249,"Seth","Barunthorne","Male",700281,2024-02-01,"Internal","Offer Extended",6,2,"Senior Software Engineer",3,"R. Thomas",3.3,"Pending",47
518250,"Mia","Eminghart","Female",700195,2026-01-16,"LinkedIn","Interview",23,6,"HR Manager",4,"R. Thomas",2.6,NA,NA
518251,"Blake","Hayonbry","Male",700307,2024-07-30,"Indeed","Phone Screen",30,8,"Sales Manager",4,"D. Patel",NA,NA,NA
518252,"Scarlett","Eastellin","Female",700814,2024-02-27,"LinkedIn","Applied",13,4,"IT Support Specialist",1,"S. Lee",NA,NA,NA
518253,"Justin","Torrelmore","Male",701439,2024-03-22,"Referral","Rejected",12,3,"Director of Product",6,"A. Carter",4,NA,NA
518254,"Ian","Pinestone","Male",702582,2025-07-31,"Career Site","Phone Screen",26,7,"Digital Marketing Manager",3,"K. Brown",NA,NA,NA
518255,"Elliot","Blackicroft","Non-Binary",700143,2025-10-09,"LinkedIn","Interview",21,6,"HR Generalist",2,"J. Watson",2.4,NA,NA
518256,"Amy","Meadeway","Female",702050,2025-02-22,"Agency","Rejected",16,5,"Financial Analyst",2,"R. Thomas",3.2,NA,NA
518257,"Cameron","Delleybry","Female",700489,2025-09-04,"Internal","Rejected",18,5,"Finance Manager",4,"A. Carter",2.9,NA,NA
518258,"Evelyn","Rockanford","Female",700983,2026-01-22,"Career Site","Final Interview",22,6,"HR Business Partner",3,"D. Patel",3.9,NA,NA
518259,"Austin","Greenanwood","Male",701524,2026-02-20,"Campus","Phone Screen",26,7,"Digital Marketing Manager",3,"A. Carter",NA,NA,NA
518260,"Ariel","Chandlinton","Female",701088,2025-03-17,"Indeed","Interview",30,8,"Sales Manager",4,"D. Patel",4.1,NA,NA
518261,"Austin","Rainellmond","Male",700586,2024-06-27,"Networking Event","Interview",18,5,"Finance Manager",4,"A. Carter",3.8,NA,NA
518262,"Andrew","Colebrook","Male",700534,2024-03-18,"Networking Event","Hired",22,6,"HR Business Partner",3,"D. Patel",2.6,"Yes",61
518263,"Roman","Ashettstead","Male",701287,2024-12-17,"Internal","Interview",6,2,"Senior Software Engineer",3,"K. Brown",4.7,NA,NA
518264,"Sawyer","Rainworth","Male",702466,2025-12-18,"LinkedIn","Applied",5,2,"Software Engineer II",2,"D. Patel",NA,NA,NA
518265,"Sophia","Rowwellwall","Female",701052,2024-09-05,"Referral","Withdrawn",19,5,"Director of Finance",6,"J. Watson",NA,NA,NA
518266,"Gabriella","Beckleyley","Female",702234,2024-01-11,"Internal","Phone Screen",3,1,"Vice President",8,"T. Nguyen",NA,NA,NA
518267,"Amelia","Norfield","Female",702700,2024-11-29,"LinkedIn","Phone Screen",15,4,"IT Manager",4,"R. Thomas",NA,NA,NA
518268,"Jose","Grayridge","Male",702639,2025-02-11,"LinkedIn","Hired",8,2,"Director of Engineering",6,"S. Lee",2.9,"Yes",20
518269,"Ethan","Ashelstone","Male",701510,2025-06-03,"Referral","Phone Screen",37,10,"Director of Customer Support",5,"K. Brown",NA,NA,NA
518270,"Landon","Oaksonwin","Male",701287,2025-06-08,"Indeed","Final Interview",6,2,"Senior Software Engineer",3,"K. Brown",2.1,NA,NA
518271,"Allison","Wintereway","Non-Binary",700434,2024-10-31,"LinkedIn","Rejected",32,9,"Operations Analyst",2,"D. Patel",3.7,NA,NA
518272,"Rowan","Coletonstead","Male",702076,2024-12-28,"Agency","Final Interview",15,4,"IT Manager",4,"K. Brown",2.8,NA,NA
518273,"Leah","Delumere","Female",701015,2024-11-15,"Career Site","Hired",25,7,"Marketing Specialist",1,"J. Watson",2.1,"Yes",90
518274,"Micah","Grayumond","Male",700325,2026-02-05,"Agency","Phone Screen",32,9,"Operations Analyst",2,"S. Lee",NA,NA,NA
518275,"Bailey","Hawkanberg","Male",701230,2026-02-09,"Career Site","Final Interview",31,8,"Director of Sales",6,"S. Lee",3.1,NA,NA
518276,"Jessica","Norfield","Non-Binary",700546,2025-03-02,"Indeed","Hired",2,1,"Chief Operating Officer",9,"R. Thomas",4.6,"Yes",34
518277,"Alex","Westuland","Male",700816,2025-04-27,"Agency","Hired",2,1,"Chief Operating Officer",9,"R. Thomas",3.4,"Yes",72
518278,"Rose","Willwood","Female",700582,2025-08-26,"Indeed","Interview",22,6,"HR Business Partner",3,"J. Watson",4.2,NA,NA
518279,"Rowan","Stormtonman","Male",700400,2025-08-08,"Indeed","Interview",30,8,"Sales Manager",4,"T. Nguyen",4.4,NA,NA
518280,"Camila","Crowonlin","Female",702603,2025-03-30,"Indeed","Phone Screen",40,11,"General Counsel",8,"D. Patel",NA,NA,NA
518281,"Andrea","Fairingridge","Female",700874,2025-11-23,"Indeed","Applied",39,11,"Corporate Counsel",4,"K. Brown",NA,NA,NA
518282,"Lane","Meadustead","Female",702117,2025-04-17,"Career Site","Phone Screen",3,1,"Vice President",8,"R. Thomas",NA,NA,NA
518283,"Theodore","Ellington","Male",701231,2024-04-19,"LinkedIn","Applied",21,6,"HR Generalist",2,"J. Watson",NA,NA,NA
518284,"Brian","Grantellwood","Male",701562,2024-05-30,"Internal","Interview",22,6,"HR Business Partner",3,"J. Watson",3.7,NA,NA
518285,"Leah","Darntonlin","Female",701454,2024-10-25,"Campus","Hired",27,7,"Marketing Director",5,"K. Brown",3.2,"Yes",53
518286,"Stella","Greenonton","Female",702731,2025-03-31,"Career Site","Interview",9,3,"Product Analyst",2,"M. Davis",4,NA,NA
518287,"Drew","Glenerdale","Female",700967,2024-08-26,"Indeed","Applied",17,5,"Senior Financial Analyst",3,"T. Nguyen",NA,NA,NA
518288,"Bailey","Rockunwell","Female",702635,2025-04-15,"Internal","Rejected",5,2,"Software Engineer II",2,"M. Davis",2.8,NA,NA
518289,"Rachel","Foxarward","Female",700240,2025-10-18,"LinkedIn","Final Interview",26,7,"Digital Marketing Manager",3,"T. Nguyen",4.7,NA,NA
518290,"Alex","Monuden","Male",700630,2024-06-12,"Agency","Hired",29,8,"Account Executive",2,"S. Lee",4.7,"Yes",47
518291,"Erica","Emleybry","Female",701171,2024-05-22,"LinkedIn","Interview",11,3,"Senior Product Manager",4,"J. Watson",2.7,NA,NA
